,employee_id,satisfaction_level,last_evaluation,number_project,avg_monthly_hours,company_tenure,work_accident,left,promotion_last_5years,department,salary
13432,13433,0.96,0.48,3,202,6,0,0,0,engineering,low
13433,13434,0.97,0.84,4,177,6,0,0,0,engineering,low
13434,13435,0.97,0.66,5,234,6,0,0,0,engineering,low
13435,13436,0.71,0.54,4,188,6,0,0,0,engineering,low
13436,13437,0.82,0.49,5,203,6,0,0,0,engineering,low
13437,13438,0.57,1.0,4,227,10,0,0,0,engineering,low
13438,13439,0.48,0.93,3,150,10,0,0,0,engineering,low
13439,13440,0.71,0.64,3,267,3,0,0,0,engineering,low
13440,13441,0.63,0.61,5,186,10,0,0,0,engineering,low
13441,13442,0.99,0.84,4,142,10,0,0,0,engineering,high
13442,13443,0.79,0.83,3,126,10,1,0,0,support,low
13443,13444,0.65,0.85,4,201,10,0,0,0,support,low
13444,13445,0.7,0.85,4,142,2,0,0,0,support,low
13445,13446,0.99,0.94,4,167,4,0,0,0,support,low
13446,13447,0.65,0.62,4,258,2,0,0,0,support,high
13447,13448,0.92,0.85,3,207,2,0,0,0,support,low
13448,13449,0.24,0.5,4,282,4,1,0,0,support,low
13449,13450,0.39,0.89,3,188,5,0,0,0,support,low
13450,13451,0.82,0.85,3,214,2,0,0,0,support,high
13451,13452,0.78,0.89,4,272,2,0,0,0,support,low
13452,13453,0.62,0.79,3,259,3,0,0,0,support,medium
13453,13454,0.6,0.61,5,191,2,1,0,0,engineering,high
13454,13455,0.49,0.57,3,192,3,0,0,0,engineering,medium
13455,13456,0.82,0.82,3,164,3,0,0,0,engineering,high
13456,13457,0.48,0.81,4,149,2,0,0,0,management,medium
13457,13458,0.69,0.56,4,149,3,0,0,0,IT,medium
13458,13459,0.4,0.89,2,165,3,0,0,0,IT,medium
13459,13460,0.72,0.8,3,222,3,0,0,0,IT,medium
13460,13461,0.75,0.84,5,222,3,1,0,0,IT,medium
13461,13462,0.5,0.77,3,265,3,0,0,0,IT,medium
13462,13463,0.78,0.5,5,247,4,0,0,0,product_mng,medium
13463,13464,0.76,0.45,4,147,2,0,0,0,product_mng,medium
13464,13465,0.94,0.52,3,273,3,0,0,0,product_mng,high
13465,13466,0.24,0.94,6,144,4,0,0,0,product_mng,low
13466,13467,0.99,0.66,3,181,2,0,0,0,IT,medium
13467,13468,0.67,0.64,3,198,2,1,0,0,management,medium
13468,13469,0.76,0.57,5,255,4,0,0,0,management,medium
13469,13470,0.76,0.77,4,169,10,0,0,0,management,medium
13470,13471,0.55,0.64,4,201,10,1,0,0,management,medium
13471,13472,0.74,0.6,4,274,10,1,0,0,management,medium
13472,13473,0.81,0.85,4,134,10,1,0,0,management,medium
13473,13474,0.98,0.67,3,190,10,0,0,0,IT,medium
13474,13475,0.98,0.98,4,170,10,0,0,0,IT,medium
13475,13476,0.58,0.91,3,154,10,0,0,0,product_mng,high
13476,13477,0.18,0.75,3,142,2,0,0,0,product_mng,low
13477,13478,0.57,0.67,5,235,2,0,0,0,product_mng,low
13478,13479,0.7,0.62,3,110,3,0,0,0,product_mng,low
13479,13480,0.49,0.77,3,211,3,0,0,0,IT,high
13480,13481,0.7,0.56,4,214,3,0,0,1,management,medium
13481,13482,0.16,0.93,5,210,7,0,0,1,management,medium
13482,13483,0.58,0.59,3,207,7,0,0,1,management,medium
13483,13484,0.66,0.57,4,161,7,0,0,1,management,medium
13484,13485,0.51,0.55,2,102,7,0,0,1,management,medium
13485,13486,0.48,0.84,4,186,7,0,0,1,management,medium
13486,13487,0.56,0.71,3,211,6,0,0,1,marketing,low
13487,13488,0.81,0.62,3,240,6,0,0,1,sales,low
13488,13489,0.57,0.7,4,237,6,0,0,0,accounting,low
13489,13490,0.66,0.53,3,164,6,0,0,0,support,low
13490,13491,0.22,0.91,6,222,8,0,0,0,engineering,low
13491,13492,0.96,0.71,3,205,8,1,0,0,management,medium
13492,13493,0.87,0.88,4,140,8,0,0,0,marketing,medium
13493,13494,0.61,0.42,2,103,8,0,0,0,marketing,medium
13494,13495,0.66,0.85,3,178,8,1,0,0,marketing,medium
13495,13496,0.9,0.51,4,137,6,0,0,0,sales,medium
13496,13497,0.64,0.67,3,143,6,0,0,0,sales,medium
13497,13498,0.76,0.82,4,170,6,0,0,0,sales,medium
13498,13499,0.97,0.41,5,135,6,0,0,0,sales,medium
13499,13500,0.69,0.76,3,174,6,0,0,0,sales,medium
13500,13501,0.98,0.55,3,166,6,1,0,0,sales,medium
13501,13502,0.18,0.61,5,174,6,0,0,0,sales,medium
13502,13503,0.62,0.91,3,251,10,0,0,0,sales,medium
13503,13504,0.29,0.37,6,187,10,1,0,0,sales,high
13504,13505,0.87,0.48,5,170,3,0,0,0,sales,low
13505,13506,0.91,0.64,3,241,10,0,0,0,sales,medium
13506,13507,0.53,0.79,3,221,10,1,0,0,sales,medium
13507,13508,0.69,0.73,4,257,10,1,0,0,sales,medium
13508,13509,0.14,0.58,4,275,10,0,0,0,sales,medium
13509,13510,0.7,0.77,4,245,2,0,0,0,sales,low
13510,13511,0.77,0.75,6,246,6,0,0,0,sales,low
13511,13512,0.77,0.76,6,263,6,0,0,0,sales,low
13512,13513,0.76,0.99,3,133,4,0,0,0,sales,low
13513,13514,0.66,0.49,4,157,3,0,0,0,sales,low
13514,13515,0.5,0.95,3,198,4,0,0,0,accounting,low
13515,13516,0.57,0.9,5,145,3,0,0,0,accounting,low
13516,13517,0.97,0.62,6,118,2,0,0,0,accounting,low
13517,13518,0.26,0.99,5,184,5,0,0,0,hr,low
13518,13519,0.72,0.62,3,243,2,1,0,0,hr,low
13519,13520,0.83,0.93,3,247,2,0,0,0,hr,low
13520,13521,0.55,0.4,3,158,3,0,0,0,hr,low
13521,13522,0.77,0.74,5,243,2,0,0,0,engineering,low
13522,13523,0.24,0.63,4,203,5,0,0,0,engineering,low
13523,13524,0.8,0.96,3,161,3,0,0,0,engineering,low
13524,13525,0.5,0.59,4,214,3,1,0,0,engineering,low
13525,13526,0.66,0.59,4,179,3,0,0,0,engineering,low
13526,13527,0.66,0.77,4,188,2,0,0,0,engineering,low
13527,13528,0.66,0.81,3,174,3,0,0,0,engineering,low
13528,13529,0.96,0.83,3,177,4,0,0,0,engineering,low
13529,13530,0.75,0.94,5,194,4,0,0,0,engineering,low
13530,13531,0.78,0.77,3,244,2,0,0,0,engineering,medium
13531,13532,0.57,0.82,4,269,2,0,0,0,engineering,medium
13532,13533,0.78,0.68,2,159,3,1,0,0,support,medium
13533,13534,0.57,0.88,4,140,2,0,0,0,support,medium
13534,13535,0.84,0.56,5,224,2,0,0,0,support,medium
13535,13536,0.23,0.94,5,242,4,0,0,0,support,medium
13536,13537,0.53,0.37,3,180,3,0,0,0,support,medium
13537,13538,0.82,0.71,3,150,3,0,0,0,support,medium
13538,13539,0.59,0.64,5,269,3,0,0,0,support,medium
13539,13540,0.5,0.52,2,178,2,0,0,0,support,medium
13540,13541,1.0,0.74,2,187,3,0,0,0,support,medium
13541,13542,0.94,0.61,3,140,2,0,0,0,support,medium
13542,13543,0.86,0.61,4,193,2,0,0,0,support,high
13543,13544,0.73,0.49,4,243,2,0,0,0,engineering,low
13544,13545,0.49,0.94,3,144,3,1,0,0,engineering,medium
13545,13546,0.79,0.73,2,147,2,0,0,0,engineering,medium
13546,13547,0.83,0.5,6,165,3,0,0,0,management,medium
13547,13548,0.85,0.67,3,176,2,0,0,0,IT,medium
13548,13549,0.65,0.37,3,170,6,0,0,0,IT,low
13549,13550,0.94,0.65,4,213,2,1,0,0,IT,low
13550,13551,0.76,0.81,4,242,2,0,0,0,IT,low
13551,13552,0.77,0.54,4,139,3,1,0,0,IT,low
13552,13553,0.77,0.91,4,239,3,1,0,0,product_mng,low
13553,13554,0.59,0.64,5,123,2,0,0,0,product_mng,low
13554,13555,0.69,0.9,3,185,4,0,0,0,product_mng,low
13555,13556,0.51,0.85,4,186,2,0,0,0,product_mng,low
13556,13557,0.8,0.67,3,178,3,0,0,0,IT,low
13557,13558,0.98,0.7,3,153,10,0,0,0,management,high
13558,13559,0.69,0.72,4,185,10,1,0,0,management,high
13559,13560,0.14,0.76,4,142,10,0,0,0,management,high
13560,13561,0.95,0.9,4,221,10,1,0,0,management,high
13561,13562,0.53,0.61,3,148,10,0,0,0,management,high
13562,13563,0.64,0.52,5,258,10,1,0,0,management,high
13563,13564,0.51,0.73,4,229,3,0,0,0,sales,low
13564,13565,0.36,0.73,2,111,2,0,0,0,sales,low
13565,13566,0.62,0.97,2,271,3,0,0,0,sales,low
13566,13567,0.98,0.58,4,133,3,0,0,0,sales,low
13567,13568,0.53,0.7,4,223,3,0,0,0,sales,low
13568,13569,0.8,0.95,4,272,2,0,0,0,sales,low
13569,13570,0.73,0.77,3,233,3,0,0,0,sales,medium
13570,13571,0.82,0.8,3,162,3,0,0,0,sales,medium
13571,13572,0.62,0.75,5,165,4,0,0,0,sales,medium
13572,13573,0.87,0.48,5,242,3,0,0,0,sales,medium
13573,13574,0.43,0.65,4,124,2,0,0,0,sales,medium
13574,13575,0.57,0.6,2,163,3,0,0,0,sales,medium
13575,13576,0.91,0.77,3,144,3,0,0,0,sales,medium
13576,13577,0.75,0.59,5,149,4,0,0,0,sales,medium
13577,13578,0.76,0.8,5,217,2,0,0,0,sales,medium
13578,13579,0.85,0.49,4,139,2,0,0,0,sales,medium
13579,13580,0.56,0.67,3,270,2,0,0,0,sales,medium
13580,13581,0.86,0.84,3,177,3,0,0,0,sales,medium
13581,13582,0.21,0.43,5,175,2,1,0,0,sales,high
13582,13583,0.94,0.59,3,151,2,0,0,0,sales,low
13583,13584,0.98,0.74,3,185,3,0,0,0,sales,medium
13584,13585,0.42,0.45,3,227,3,0,0,0,sales,medium
13585,13586,0.98,0.89,4,218,2,0,0,0,sales,medium
13586,13587,1.0,0.93,5,167,3,0,0,0,sales,medium
13587,13588,0.95,0.52,3,183,2,1,0,0,sales,low
13588,13589,0.95,0.5,4,259,3,0,0,0,sales,low
13589,13590,0.68,0.53,3,138,2,1,0,0,sales,low
13590,13591,0.64,0.38,5,122,4,0,0,0,sales,low
13591,13592,0.24,0.62,6,225,6,0,0,0,sales,low
13592,13593,0.37,0.72,3,121,2,0,0,0,sales,low
13593,13594,0.67,0.4,4,274,3,0,0,0,sales,low
13594,13595,0.86,0.89,4,153,4,0,0,0,sales,low
13595,13596,0.43,0.38,3,119,2,0,0,0,sales,low
13596,13597,0.67,0.67,4,141,2,1,0,0,sales,low
13597,13598,0.92,0.6,4,161,3,0,0,0,IT,low
13598,13599,0.43,0.46,2,186,2,0,0,0,product_mng,low
13599,13600,0.52,0.8,3,252,4,0,0,0,product_mng,low
13600,13601,0.16,0.42,3,182,3,1,0,0,product_mng,low
13601,13602,0.49,0.6,4,264,2,1,0,0,product_mng,low
13602,13603,0.37,0.63,4,167,3,0,0,0,IT,low
13603,13604,0.98,0.68,5,171,3,0,0,0,management,high
13604,13605,0.33,0.97,5,130,4,0,0,0,management,high
13605,13606,0.14,0.79,5,271,4,0,0,0,management,high
13606,13607,0.54,0.79,5,249,3,1,0,0,management,high
13607,13608,0.63,0.48,4,180,4,0,0,0,management,high
13608,13609,0.55,0.69,4,220,3,1,0,0,management,high
13609,13610,0.84,0.53,3,210,4,1,0,0,marketing,medium
13610,13611,0.51,0.97,4,258,2,0,0,0,sales,medium
13611,13612,0.15,0.75,3,150,4,0,0,1,accounting,medium
13612,13613,0.97,0.79,5,259,3,0,0,1,support,medium
13613,13614,0.67,0.69,3,231,3,0,0,1,engineering,medium
13614,13615,0.48,0.67,4,220,3,0,0,1,management,medium
13615,13616,0.69,0.58,4,149,3,0,0,1,marketing,medium
13616,13617,0.6,0.62,3,238,4,0,0,1,marketing,medium
13617,13618,0.82,0.71,2,209,5,0,0,1,marketing,medium
13618,13619,0.86,0.95,4,149,3,0,0,1,sales,medium
13619,13620,0.69,0.59,4,264,3,0,0,0,sales,medium
13620,13621,0.87,0.87,5,207,2,0,0,0,sales,high
13621,13622,0.17,0.78,3,239,6,0,0,0,sales,low
13622,13623,0.94,0.51,6,239,5,0,0,0,sales,medium
13623,13624,0.5,1.0,4,258,3,0,0,0,sales,medium
13624,13625,0.16,0.72,3,203,3,0,0,0,sales,medium
13625,13626,0.89,0.99,2,258,3,0,0,0,sales,medium
13626,13627,0.69,0.51,3,257,3,1,0,0,IT,low
13627,13628,0.5,0.51,5,134,3,0,0,0,product_mng,low
13628,13629,0.16,0.46,6,240,2,0,0,0,product_mng,low
13629,13630,0.75,0.99,2,237,5,1,0,0,product_mng,low
13630,13631,0.64,0.66,5,157,2,0,0,0,product_mng,low
13631,13632,0.78,0.43,4,275,3,0,0,0,IT,low
13632,13633,0.81,0.74,2,228,3,0,0,0,management,high
13633,13634,0.55,0.58,3,254,2,0,0,0,management,high
13634,13635,0.53,0.53,4,257,2,0,0,0,management,high
13635,13636,0.69,0.73,3,231,2,1,0,0,management,high
13636,13637,0.8,0.53,3,217,3,0,0,0,management,high
13637,13638,0.77,0.98,3,286,6,0,0,0,management,high
13638,13639,0.84,0.8,4,236,3,0,0,0,marketing,low
13639,13640,0.64,0.55,4,215,2,0,0,0,sales,low
13640,13641,0.78,0.57,4,157,3,0,0,0,accounting,low
13641,13642,0.67,0.7,3,149,3,0,0,0,support,low
13642,13643,0.81,0.77,3,221,2,0,0,0,engineering,low
13643,13644,0.91,0.82,4,238,2,0,0,0,management,low
13644,13645,0.75,0.89,6,250,2,0,0,0,marketing,medium
13645,13646,0.78,0.96,3,202,4,1,0,0,marketing,medium
13646,13647,0.54,0.52,4,173,2,0,0,0,marketing,medium
13647,13648,0.77,0.71,5,250,3,1,0,0,sales,medium
13648,13649,0.89,0.63,4,270,3,1,0,0,sales,medium
13649,13650,0.16,0.98,3,232,5,0,0,0,sales,medium
13650,13651,0.77,0.99,4,260,3,0,0,0,sales,medium
13651,13652,0.69,0.48,5,232,4,0,0,0,sales,medium
13652,13653,0.61,0.81,4,134,3,0,0,0,sales,medium
13653,13654,0.59,0.81,4,189,3,0,0,0,sales,medium
13654,13655,0.58,0.8,4,113,3,0,0,0,IT,medium
13655,13656,0.88,0.67,5,264,3,0,0,0,product_mng,medium
13656,13657,0.51,0.63,5,260,2,0,0,0,product_mng,high
13657,13658,0.31,0.7,3,132,3,0,0,0,product_mng,low
13658,13659,0.52,0.52,4,168,3,0,0,0,product_mng,medium
13659,13660,0.57,0.46,3,186,3,1,0,0,IT,medium
13660,13661,0.5,0.77,3,267,2,0,0,0,management,high
13661,13662,0.74,0.63,3,180,3,0,0,0,management,high
13662,13663,0.74,0.77,3,211,3,0,0,0,management,high
13663,13664,0.82,0.51,2,268,2,0,0,0,management,high
13664,13665,0.74,0.71,3,206,3,0,0,0,management,high
13665,13666,0.2,0.59,6,113,3,0,0,0,management,high
13666,13667,0.63,0.48,4,179,3,0,0,0,marketing,low
13667,13668,0.19,0.8,6,157,6,1,0,0,sales,low
13668,13669,0.4,0.62,4,127,5,0,0,0,accounting,low
13669,13670,0.71,0.37,2,179,5,0,0,1,support,low
13670,13671,0.84,0.73,4,197,3,0,0,1,engineering,low
13671,13672,0.59,0.84,4,251,4,1,0,1,management,low
13672,13673,0.57,0.85,4,250,3,1,0,1,marketing,low
13673,13674,0.81,0.61,2,176,5,0,0,1,marketing,low
13674,13675,0.8,0.7,4,246,3,0,0,1,marketing,low
13675,13676,0.49,0.66,3,155,3,0,0,1,sales,low
13676,13677,0.55,0.64,3,178,2,0,0,1,sales,low
13677,13678,0.68,0.4,3,213,5,1,0,1,sales,low
13678,13679,0.55,0.67,3,150,2,0,0,1,sales,low
13679,13680,0.59,0.62,3,166,2,0,0,0,sales,low
13680,13681,0.91,0.8,5,169,4,0,0,0,sales,low
13681,13682,0.48,0.9,4,208,3,0,0,0,sales,low
13682,13683,0.84,0.66,3,209,2,0,0,0,sales,low
13683,13684,0.73,0.54,4,167,3,0,0,0,IT,medium
13684,13685,0.28,0.59,6,281,3,0,0,0,product_mng,medium
13685,13686,0.77,0.65,3,156,4,0,0,0,product_mng,medium
13686,13687,0.67,0.65,3,265,3,0,0,0,product_mng,medium
13687,13688,0.5,0.53,3,142,3,1,0,0,product_mng,medium
13688,13689,0.32,0.47,3,143,4,0,0,0,IT,medium
13689,13690,0.57,0.78,3,134,3,0,0,0,R&D,medium
13690,13691,0.51,0.8,5,268,3,0,0,0,R&D,medium
13691,13692,0.61,0.6,3,255,2,0,0,0,R&D,medium
13692,13693,0.83,0.73,4,157,2,0,0,0,R&D,medium
13693,13694,0.87,0.97,5,151,3,0,0,0,R&D,medium
13694,13695,0.7,0.63,3,157,2,0,0,0,R&D,medium
13695,13696,0.78,0.65,3,139,3,0,0,0,marketing,high
13696,13697,0.71,0.53,4,196,2,1,0,0,sales,low
13697,13698,0.68,0.99,3,159,2,0,0,0,accounting,medium
13698,13699,0.75,0.53,4,224,4,1,0,0,support,medium
13699,13700,0.7,0.53,3,215,7,1,0,0,engineering,medium
13700,13701,0.59,0.94,5,157,7,1,0,0,management,medium
13701,13702,0.64,0.87,4,157,7,0,0,0,marketing,low
13702,13703,0.61,0.88,5,146,7,1,0,0,marketing,low
13703,13704,0.77,0.49,2,286,7,0,0,0,marketing,low
13704,13705,0.51,0.64,3,203,3,0,0,0,sales,low
13705,13706,0.49,0.49,3,168,7,0,0,0,sales,low
13706,13707,0.77,0.75,3,170,7,0,0,0,sales,low
13707,13708,0.31,0.86,3,266,7,0,0,0,sales,low
13708,13709,0.54,0.76,3,183,3,0,0,0,sales,low
13709,13710,0.56,0.66,4,264,3,0,0,0,sales,low
13710,13711,0.65,0.77,4,205,3,0,0,0,sales,low
13711,13712,0.49,0.36,2,192,3,0,0,0,sales,low
13712,13713,0.82,0.79,3,176,3,0,0,0,engineering,low
13713,13714,0.6,0.52,3,183,2,0,0,0,support,low
13714,13715,0.64,0.63,3,156,6,1,0,0,support,low
13715,13716,0.7,0.68,3,150,3,0,0,0,support,low
13716,13717,0.65,0.89,4,204,8,1,0,0,support,low
13717,13718,0.69,0.78,5,131,8,0,0,0,support,low
13718,13719,0.93,0.74,5,248,8,1,0,0,support,low
13719,13720,0.55,0.52,4,168,8,0,0,0,support,low
13720,13721,0.75,0.87,4,146,8,1,0,0,support,low
13721,13722,0.47,0.43,4,246,3,0,0,0,support,low
13722,13723,0.72,0.88,5,216,10,1,0,0,support,medium
13723,13724,0.59,0.92,3,203,10,0,0,0,support,medium
13724,13725,0.98,0.49,3,199,10,0,0,0,engineering,medium
13725,13726,0.39,0.52,2,102,8,0,0,0,engineering,medium
13726,13727,0.93,0.87,4,139,8,0,0,0,engineering,medium
13727,13728,0.71,0.97,5,208,8,1,0,0,management,medium
13728,13729,0.49,0.54,4,215,4,0,0,0,IT,medium
13729,13730,0.63,0.93,4,233,3,0,0,0,IT,medium
13730,13731,0.45,0.64,3,169,10,0,0,0,IT,medium
13731,13732,0.77,0.64,3,190,10,1,0,0,IT,medium
13732,13733,0.77,0.63,4,236,7,0,0,0,IT,medium
13733,13734,0.5,0.92,4,266,7,0,0,0,product_mng,medium
13734,13735,0.45,0.42,4,156,7,0,0,0,product_mng,high
13735,13736,0.81,0.47,4,153,7,0,0,0,product_mng,low
13736,13737,0.83,0.67,3,175,3,0,0,0,product_mng,medium
13737,13738,0.47,0.76,6,174,10,0,0,0,IT,medium
13738,13739,0.25,0.89,4,154,10,0,0,0,management,high
13739,13740,0.89,0.55,5,251,10,0,0,0,management,high
13740,13741,0.97,0.57,3,164,10,0,0,0,management,high
13741,13742,0.6,0.65,2,225,10,0,0,0,management,high
13742,13743,0.67,0.72,2,134,10,0,0,0,management,high
13743,13744,0.89,0.77,3,144,3,0,0,0,management,high
13744,13745,0.6,0.91,5,211,3,0,0,0,sales,low
13745,13746,0.64,0.79,4,139,3,0,0,0,sales,low
13746,13747,0.57,0.66,3,268,3,0,0,0,sales,low
13747,13748,0.56,0.98,5,171,3,1,0,0,sales,low
13748,13749,0.6,0.9,4,260,2,0,0,0,sales,medium
13749,13750,0.17,0.66,6,224,3,0,0,0,sales,medium
13750,13751,0.74,0.49,4,233,3,0,0,0,sales,medium
13751,13752,0.44,0.41,3,125,7,0,0,0,sales,medium
13752,13753,0.51,0.89,4,233,7,0,0,0,sales,medium
13753,13754,0.86,0.57,3,162,7,0,0,0,sales,medium
13754,13755,0.96,0.48,4,198,7,0,0,0,sales,medium
13755,13756,0.87,0.82,4,198,7,0,0,0,sales,medium
13756,13757,0.58,0.79,3,243,3,1,0,0,sales,medium
13757,13758,0.24,0.56,4,281,7,0,0,0,sales,medium
13758,13759,0.42,0.8,4,259,7,1,0,0,sales,medium
13759,13760,0.65,0.94,4,184,7,0,0,0,sales,medium
13760,13761,0.73,0.92,6,189,3,1,0,0,sales,medium
13761,13762,0.63,0.6,4,258,3,0,0,0,sales,medium
13762,13763,0.95,0.48,4,225,3,0,0,0,sales,medium
13763,13764,0.52,0.83,5,145,3,0,0,0,sales,medium
13764,13765,0.96,0.55,3,164,3,0,0,0,sales,medium
13765,13766,0.66,0.51,4,254,2,0,0,0,sales,medium
13766,13767,0.98,0.44,4,154,6,1,0,0,sales,medium
13767,13768,0.56,0.79,5,248,3,0,0,0,sales,medium
13768,13769,0.97,0.54,3,154,8,1,0,0,sales,medium
13769,13770,0.72,0.92,3,242,8,0,0,0,sales,medium
13770,13771,0.74,0.78,4,194,8,0,0,0,sales,medium
13771,13772,0.2,0.6,5,261,8,0,0,0,sales,medium
13772,13773,0.73,0.56,3,245,8,0,0,0,sales,medium
13773,13774,0.76,0.79,3,247,3,0,0,0,sales,low
13774,13775,0.65,0.54,4,147,10,0,0,0,sales,low
13775,13776,0.66,0.5,3,139,10,1,0,0,sales,low
13776,13777,0.96,0.97,6,137,10,0,0,0,sales,low
13777,13778,0.57,0.55,4,177,8,0,0,0,sales,low
13778,13779,0.61,0.82,4,184,8,0,0,0,IT,low
13779,13780,0.57,0.69,3,212,8,0,0,0,product_mng,low
13780,13781,0.59,0.47,3,159,4,0,0,0,product_mng,low
13781,13782,0.92,0.68,4,178,3,0,0,0,product_mng,low
13782,13783,0.79,0.56,3,149,10,0,0,0,product_mng,low
13783,13784,0.95,0.66,4,223,10,0,0,0,IT,low
13784,13785,0.24,0.81,6,263,7,0,0,0,management,high
13785,13786,0.49,0.52,4,161,7,0,0,0,management,high
13786,13787,0.49,0.68,3,192,7,0,0,0,management,high
13787,13788,0.97,0.51,5,215,7,0,0,0,management,high
13788,13789,0.55,0.78,4,261,3,0,0,0,management,high
13789,13790,0.76,0.56,5,222,10,0,0,0,management,high
13790,13791,0.53,0.99,3,223,10,0,0,0,marketing,low
13791,13792,0.51,0.86,3,182,10,0,0,0,sales,low
13792,13793,0.57,0.93,2,204,10,0,0,0,accounting,low
13793,13794,0.58,0.91,3,195,10,0,0,0,support,low
13794,13795,0.6,0.98,4,146,10,0,0,0,engineering,low
13795,13796,0.65,0.74,4,233,4,1,0,0,management,low
13796,13797,0.91,0.75,2,147,3,0,0,0,marketing,low
13797,13798,0.65,0.55,3,156,5,0,0,0,marketing,low
13798,13799,0.18,0.49,3,240,2,1,0,0,marketing,low
13799,13800,0.66,0.9,4,177,7,0,0,0,sales,low
13800,13801,0.78,0.8,3,135,7,0,0,0,sales,medium
13801,13802,0.82,0.65,5,178,7,1,0,0,sales,medium
13802,13803,0.54,0.64,3,190,7,0,0,0,sales,medium
13803,13804,0.95,0.84,3,240,7,0,0,0,sales,medium
13804,13805,0.65,0.85,4,172,3,0,0,0,sales,medium
13805,13806,0.83,0.55,3,271,7,0,0,0,sales,medium
13806,13807,0.15,0.6,5,188,7,0,0,0,sales,medium
13807,13808,0.59,0.59,4,197,7,0,0,0,IT,medium
13808,13809,0.99,0.94,5,151,3,0,0,0,product_mng,medium
13809,13810,0.76,0.72,3,263,3,0,0,0,product_mng,medium
13810,13811,0.64,0.67,2,223,3,0,0,0,product_mng,medium
13811,13812,0.95,0.75,4,151,3,0,0,0,product_mng,medium
13812,13813,0.53,0.66,3,191,3,0,0,0,IT,high
13813,13814,0.59,0.5,2,162,2,0,0,0,management,high
13814,13815,0.69,0.86,5,195,6,0,0,0,management,high
13815,13816,0.5,0.49,4,222,3,0,0,0,management,high
13816,13817,0.89,0.96,3,179,8,0,0,0,management,high
13817,13818,0.56,0.39,3,106,8,0,0,0,management,high
13818,13819,0.77,0.68,3,214,8,1,0,0,management,high
13819,13820,0.15,0.75,3,259,8,1,0,0,marketing,high
13820,13821,0.88,0.58,3,145,8,0,0,0,sales,low
13821,13822,0.89,0.86,4,153,3,0,0,0,accounting,low
13822,13823,0.65,0.52,2,117,10,1,0,0,support,low
13823,13824,0.58,0.99,3,207,10,0,0,0,engineering,low
13824,13825,0.56,0.85,3,265,10,1,0,0,management,low
13825,13826,0.25,0.72,5,279,8,0,0,0,marketing,low
13826,13827,0.87,0.89,4,225,8,0,0,0,marketing,low
13827,13828,0.62,0.4,3,158,8,1,0,0,marketing,low
13828,13829,0.72,0.75,4,211,4,0,0,0,sales,medium
13829,13830,0.49,0.94,4,175,3,0,0,0,sales,medium
13830,13831,0.57,0.91,4,224,10,0,0,0,sales,medium
13831,13832,0.63,0.65,3,190,10,0,0,0,sales,medium
13832,13833,0.91,0.63,5,240,7,0,0,0,sales,medium
13833,13834,0.7,0.68,5,225,7,0,0,0,sales,medium
13834,13835,0.66,0.95,5,192,7,0,0,0,sales,medium
13835,13836,0.77,0.48,5,262,7,0,0,0,IT,medium
13836,13837,0.68,0.97,3,250,3,1,0,0,product_mng,medium
13837,13838,0.34,0.46,3,155,10,0,0,0,product_mng,medium
13838,13839,0.97,0.64,4,238,10,1,0,0,product_mng,medium
13839,13840,0.57,0.75,4,249,10,0,0,0,product_mng,medium
13840,13841,0.66,0.65,3,272,10,0,0,0,IT,medium
13841,13842,0.68,0.67,4,162,10,0,0,0,management,high
13842,13843,0.49,0.78,4,254,10,0,0,0,management,high
13843,13844,0.72,0.66,4,184,3,0,0,0,management,high
13844,13845,0.77,0.89,4,269,10,0,0,0,management,high
13845,13846,0.77,0.73,3,201,10,0,0,0,management,high
13846,13847,0.59,0.73,4,247,10,0,0,0,management,high
13847,13848,0.41,0.67,6,221,10,0,0,0,marketing,medium
13848,13849,0.94,0.64,5,247,10,0,0,0,sales,medium
13849,13850,0.91,0.61,4,135,10,0,0,0,accounting,medium
13850,13851,0.7,0.84,3,260,4,1,0,0,support,medium
13851,13852,0.51,0.52,3,188,3,0,0,0,engineering,high
13852,13853,0.22,0.7,4,159,5,0,0,0,management,low
13853,13854,0.69,0.65,3,153,2,0,0,0,marketing,medium
13854,13855,0.2,0.68,5,167,7,0,0,0,marketing,medium
13855,13856,0.9,0.85,3,158,7,0,0,0,marketing,medium
13856,13857,0.76,0.85,3,180,7,0,0,0,sales,medium
13857,13858,0.88,0.51,3,211,7,0,0,0,sales,medium
13858,13859,0.31,0.63,4,104,7,1,0,0,sales,medium
13859,13860,0.17,0.66,6,174,3,0,0,0,sales,medium
13860,13861,0.91,0.77,3,195,7,0,0,0,sales,medium
13861,13862,0.97,0.38,5,211,7,1,0,0,sales,medium
13862,13863,0.61,0.77,5,232,7,0,0,0,sales,medium
13863,13864,0.74,0.67,5,216,3,0,0,0,sales,low
13864,13865,0.65,0.82,5,265,3,0,0,0,IT,low
13865,13866,0.87,0.73,5,184,3,0,0,0,product_mng,low
13866,13867,0.56,0.71,5,244,3,0,0,0,product_mng,low
13867,13868,0.78,0.69,4,202,3,0,0,0,product_mng,low
13868,13869,0.73,0.57,3,146,2,0,0,0,product_mng,low
13869,13870,0.66,0.78,4,161,6,0,0,0,IT,low
13870,13871,0.15,0.81,5,280,3,1,0,0,R&D,high
13871,13872,0.52,0.69,5,208,8,1,0,0,R&D,low
