,employee_id,satisfaction_level,last_evaluation,number_project,avg_monthly_hours,company_tenure,work_accident,left,promotion_last_5years,department,salary,satisfaction_range,evaluation_range
12856,12857,0.78,0.52,5,192,3,1,0,0,engineering,low,good,poor
12857,12858,0.53,0.8,4,241,3,1,0,0,engineering,low,average,good
12858,12859,0.58,0.69,4,165,3,0,0,0,engineering,low,average,average
12859,12860,0.99,0.81,3,183,2,0,0,0,engineering,low,excellent,good
12860,12861,0.62,0.64,4,163,3,0,0,0,engineering,low,average,average
12861,12862,0.59,0.69,3,162,3,0,0,0,engineering,low,average,average
12862,12863,0.13,0.76,5,219,4,0,0,0,engineering,low,very_poor,good
12863,12864,0.19,0.63,4,278,6,0,0,0,engineering,low,very_poor,average
12864,12865,0.94,0.99,2,273,4,0,0,0,engineering,low,excellent,excellent
12865,12866,0.53,0.96,4,272,2,0,0,0,support,low,average,excellent
12866,12867,0.96,0.85,5,168,2,0,0,0,support,low,excellent,good
12867,12868,0.62,0.87,4,221,3,1,0,0,support,low,average,good
12868,12869,0.81,0.86,4,213,3,0,0,0,support,low,good,good
12869,12870,0.63,0.78,4,275,3,0,0,0,support,low,average,good
12870,12871,0.92,0.68,5,177,4,0,0,0,support,medium,excellent,average
12871,12872,0.83,0.74,4,249,2,0,0,0,support,medium,excellent,average
12872,12873,0.49,0.37,5,246,3,0,0,0,support,medium,average,very_poor
12873,12874,0.8,0.66,4,223,3,0,0,0,support,medium,good,average
12874,12875,0.54,0.76,4,244,2,0,0,0,support,medium,average,good
12875,12876,0.37,0.72,3,169,2,1,0,0,support,medium,poor,average
12876,12877,0.93,0.56,5,140,3,0,0,0,engineering,medium,excellent,poor
12877,12878,0.88,0.99,5,253,2,0,0,0,engineering,medium,excellent,excellent
12878,12879,0.79,0.87,3,194,2,0,0,0,engineering,medium,good,good
12879,12880,0.65,0.88,4,173,3,0,0,0,management,medium,good,excellent
12880,12881,0.72,0.7,4,172,3,0,0,0,IT,medium,good,average
12881,12882,0.58,0.49,3,167,3,0,0,0,IT,medium,average,poor
12882,12883,0.37,0.51,2,153,3,0,0,0,IT,high,poor,poor
12883,12884,0.87,0.97,4,243,3,0,0,0,IT,high,excellent,excellent
12884,12885,0.63,0.72,6,163,4,0,0,0,IT,high,average,average
12885,12886,0.72,0.79,3,221,3,0,0,0,product_mng,high,good,good
12886,12887,0.36,0.55,3,191,3,0,0,0,product_mng,high,poor,poor
12887,12888,0.96,0.7,4,272,3,0,0,0,product_mng,high,excellent,average
12888,12889,0.52,0.37,2,118,2,0,0,0,product_mng,high,average,very_poor
12889,12890,0.16,0.83,5,173,4,0,0,0,IT,high,very_poor,good
12890,12891,0.63,0.55,4,200,3,1,0,0,R&D,low,average,poor
12891,12892,0.92,0.76,5,132,3,1,0,0,R&D,low,excellent,good
12892,12893,0.82,0.49,4,180,2,0,0,0,R&D,low,excellent,poor
12893,12894,0.18,0.54,4,145,5,0,0,0,R&D,low,very_poor,poor
12894,12895,0.73,0.48,4,139,2,0,0,0,R&D,low,good,very_poor
12895,12896,0.44,0.61,5,230,6,0,0,0,marketing,low,poor,poor
12896,12897,0.73,0.62,4,247,4,0,0,0,sales,low,good,average
12897,12898,0.62,0.95,4,140,2,0,0,0,accounting,low,average,excellent
12898,12899,0.94,0.8,4,266,3,1,0,0,support,medium,excellent,good
12899,12900,0.76,0.74,4,261,3,0,0,0,engineering,medium,good,average
12900,12901,0.89,0.49,4,275,3,0,0,0,management,medium,excellent,poor
12901,12902,0.9,0.88,5,254,2,0,0,0,marketing,medium,excellent,excellent
12902,12903,1.0,0.93,5,231,2,0,0,0,marketing,medium,excellent,excellent
12903,12904,0.71,0.9,3,138,3,0,0,0,marketing,medium,good,excellent
12904,12905,0.73,0.97,4,163,3,0,0,0,sales,medium,good,excellent
12905,12906,0.97,0.9,5,262,3,0,0,0,sales,medium,excellent,excellent
12906,12907,0.6,0.59,4,201,3,0,0,0,sales,medium,average,poor
12907,12908,0.82,0.67,3,229,3,0,0,0,sales,medium,excellent,average
12908,12909,0.95,0.48,4,228,2,0,0,0,sales,medium,excellent,very_poor
12909,12910,0.88,0.65,5,228,3,0,0,0,sales,medium,excellent,average
12910,12911,0.79,0.49,3,273,3,0,0,0,sales,medium,good,poor
12911,12912,0.52,0.96,4,171,2,0,0,0,sales,medium,average,excellent
12912,12913,0.22,0.61,3,148,5,0,0,0,sales,medium,very_poor,poor
12913,12914,0.59,0.96,5,211,3,0,0,0,sales,medium,average,excellent
12914,12915,0.84,0.64,2,211,3,0,0,0,sales,medium,excellent,average
12915,12916,0.54,0.41,3,175,3,0,0,0,sales,medium,average,very_poor
12916,12917,1.0,0.86,4,245,4,0,0,0,sales,medium,excellent,good
12917,12918,0.93,0.59,3,273,2,1,0,0,sales,medium,excellent,poor
12918,12919,0.96,0.55,3,225,4,1,0,0,sales,medium,excellent,poor
12919,12920,0.56,0.41,5,152,3,0,0,0,sales,medium,average,very_poor
12920,12921,0.49,0.66,5,194,3,0,0,0,sales,medium,average,average
12921,12922,0.89,0.51,4,185,3,1,0,0,sales,high,excellent,poor
12922,12923,0.57,0.91,3,193,2,0,0,0,sales,low,average,excellent
12923,12924,0.96,0.64,3,166,2,0,0,0,accounting,medium,excellent,average
12924,12925,0.65,0.89,5,223,3,1,0,0,accounting,medium,good,excellent
12925,12926,0.14,0.66,5,281,4,1,0,0,accounting,medium,very_poor,average
12926,12927,0.64,0.49,3,241,3,0,0,0,hr,medium,good,poor
12927,12928,0.98,0.91,3,165,2,1,0,0,hr,medium,excellent,excellent
12928,12929,0.71,0.59,4,143,2,0,0,0,hr,medium,good,poor
12929,12930,0.96,0.49,5,137,3,0,0,0,hr,medium,excellent,poor
12930,12931,0.9,0.57,4,185,3,1,0,0,engineering,medium,excellent,poor
12931,12932,0.52,0.96,3,271,3,1,0,0,engineering,medium,average,excellent
12932,12933,0.78,0.98,4,207,2,1,0,0,engineering,medium,good,excellent
12933,12934,0.62,0.69,4,184,3,0,0,0,engineering,low,average,average
12934,12935,0.6,0.8,4,253,2,0,0,0,engineering,low,average,good
12935,12936,0.82,0.62,3,152,6,0,0,0,engineering,low,excellent,average
12936,12937,0.52,0.55,3,225,2,0,0,0,engineering,low,average,poor
12937,12938,0.13,0.84,5,189,5,0,0,0,engineering,low,very_poor,good
12938,12939,0.97,0.93,3,153,2,0,0,0,engineering,low,excellent,excellent
12939,12940,0.63,0.9,4,245,3,0,0,0,engineering,low,average,excellent
12940,12941,0.68,0.78,5,233,3,0,0,0,engineering,high,good,good
12941,12942,0.74,0.83,4,210,3,0,0,0,support,low,good,good
12942,12943,0.89,0.57,4,176,4,0,0,0,support,high,excellent,poor
12943,12944,0.28,0.95,5,191,3,0,0,0,support,high,poor,excellent
12944,12945,0.61,0.9,3,224,3,0,0,0,support,low,average,excellent
12945,12946,0.67,0.49,3,185,3,0,0,0,support,low,good,poor
12946,12947,0.86,0.64,3,245,4,0,0,0,support,high,excellent,average
12947,12948,0.87,0.93,3,173,2,0,0,0,support,low,excellent,excellent
12948,12949,0.7,0.95,4,231,3,0,0,0,support,medium,good,excellent
12949,12950,0.68,0.84,3,270,3,0,0,0,support,high,good,good
12950,12951,0.69,0.75,5,196,3,0,0,0,support,medium,good,good
12951,12952,0.97,0.83,3,238,2,0,0,0,support,medium,excellent,good
12952,12953,0.62,0.89,4,261,2,0,0,0,engineering,medium,average,excellent
12953,12954,0.55,0.87,3,201,2,0,0,0,engineering,medium,average,good
12954,12955,0.61,0.73,3,252,3,0,0,0,engineering,high,average,average
12955,12956,0.15,0.81,3,191,5,0,0,0,management,medium,very_poor,good
12956,12957,0.84,0.86,3,199,3,0,0,0,IT,medium,excellent,good
12957,12958,0.87,0.64,5,234,2,1,0,0,IT,medium,excellent,average
12958,12959,0.93,0.86,4,192,4,0,0,0,IT,high,excellent,good
12959,12960,0.14,0.73,6,237,5,0,0,0,IT,medium,very_poor,average
12960,12961,0.96,0.7,3,207,3,0,0,0,IT,high,excellent,average
12961,12962,0.41,0.63,2,145,2,0,0,0,product_mng,low,poor,average
12962,12963,0.84,0.96,6,155,5,0,0,0,product_mng,medium,excellent,excellent
12963,12964,0.94,0.69,5,145,2,0,0,0,product_mng,medium,excellent,average
12964,12965,0.6,0.86,6,247,6,0,0,0,product_mng,medium,average,good
12965,12966,0.7,0.73,4,182,3,0,0,0,IT,medium,good,average
12966,12967,0.29,0.91,4,183,4,0,0,0,R&D,low,poor,excellent
12967,12968,0.31,0.51,2,146,3,0,0,0,R&D,low,poor,poor
12968,12969,0.73,0.99,3,241,3,0,0,0,R&D,low,good,excellent
12969,12970,0.51,0.52,5,261,3,1,0,0,R&D,low,average,poor
12970,12971,0.58,0.77,4,140,3,0,0,0,R&D,low,average,good
12971,12972,0.59,0.97,3,257,3,0,0,0,marketing,low,average,excellent
12972,12973,0.95,0.9,3,186,2,0,0,0,marketing,low,excellent,excellent
12973,12974,0.84,0.93,3,159,3,0,0,0,sales,low,excellent,excellent
12974,12975,0.28,0.37,3,164,4,1,0,0,accounting,low,poor,very_poor
12975,12976,0.94,0.52,4,217,6,1,0,0,support,low,excellent,poor
12976,12977,0.49,0.59,4,137,4,0,0,0,engineering,high,average,poor
12977,12978,0.72,0.5,4,164,2,1,0,0,management,low,good,poor
12978,12979,0.19,0.85,5,249,3,0,0,0,marketing,low,very_poor,good
12979,12980,0.83,0.95,3,264,2,0,0,0,marketing,low,excellent,excellent
12980,12981,0.79,0.92,4,208,2,1,0,0,marketing,low,good,excellent
12981,12982,0.72,0.61,3,175,3,0,0,0,sales,high,good,poor
12982,12983,0.97,0.74,4,209,2,0,0,0,sales,low,excellent,average
12983,12984,0.92,0.83,4,268,4,0,0,0,sales,low,excellent,good
12984,12985,0.95,0.53,3,264,3,0,0,0,sales,low,excellent,poor
12985,12986,0.76,0.64,4,234,2,0,0,0,sales,high,good,average
12986,12987,0.24,0.62,5,199,4,0,0,0,sales,low,very_poor,average
12987,12988,0.89,0.99,4,205,2,0,0,1,sales,medium,excellent,excellent
12988,12989,0.69,0.63,5,140,4,0,0,1,sales,high,good,average
12989,12990,0.92,0.98,3,257,3,0,0,1,sales,medium,excellent,excellent
12990,12991,0.79,0.61,4,227,2,0,0,1,sales,high,good,poor
12991,12992,0.87,0.94,4,189,3,0,0,1,sales,medium,excellent,excellent
12992,12993,0.89,0.88,5,241,2,1,0,0,sales,medium,excellent,excellent
12993,12994,0.75,0.77,5,199,4,0,0,0,sales,medium,good,good
12994,12995,0.78,0.6,4,206,3,0,0,0,sales,medium,good,poor
12995,12996,0.13,0.62,5,268,3,0,0,0,sales,medium,very_poor,average
12996,12997,0.94,0.86,3,221,3,1,0,0,sales,medium,excellent,good
12997,12998,0.94,0.88,4,262,2,0,0,0,sales,medium,excellent,excellent
12998,12999,0.67,0.6,5,253,6,0,0,0,sales,medium,good,poor
12999,13000,0.6,0.73,5,241,3,0,0,0,sales,high,average,average
13000,13001,0.62,0.94,4,252,4,0,0,0,accounting,low,average,excellent
13001,13002,0.38,0.52,2,171,3,0,0,0,accounting,medium,poor,poor
13002,13003,0.8,0.77,4,194,3,0,0,0,accounting,medium,good,good
13003,13004,0.61,0.42,3,104,2,0,0,0,hr,medium,average,very_poor
13004,13005,0.61,0.56,4,176,3,0,0,0,hr,medium,average,poor
13005,13006,0.66,0.8,4,192,3,0,0,0,hr,medium,good,good
13006,13007,0.56,0.74,3,154,2,0,0,0,hr,medium,average,average
13007,13008,1.0,0.55,4,186,4,1,0,0,engineering,medium,excellent,poor
13008,13009,0.73,0.86,3,200,4,0,0,0,engineering,medium,good,good
13009,13010,0.6,0.66,4,132,4,0,0,0,engineering,medium,average,average
13010,13011,0.78,0.59,5,236,3,0,0,0,engineering,high,good,poor
13011,13012,0.48,0.53,3,211,4,0,0,0,engineering,low,average,poor
13012,13013,0.9,0.77,4,273,2,0,0,0,engineering,low,excellent,good
13013,13014,0.16,0.76,4,223,4,0,0,0,engineering,low,very_poor,good
13014,13015,0.5,0.75,3,204,2,0,0,0,engineering,high,average,good
13015,13016,0.66,0.65,3,196,3,1,0,0,engineering,low,good,average
13016,13017,0.44,0.37,2,219,2,0,0,0,engineering,low,poor,very_poor
13017,13018,0.95,0.67,4,261,3,0,0,0,engineering,low,excellent,average
13018,13019,0.9,0.65,3,254,2,0,0,0,support,high,excellent,average
13019,13020,0.27,0.48,4,185,2,0,0,0,support,low,very_poor,very_poor
13020,13021,0.51,0.74,6,98,3,0,0,0,support,low,average,average
13021,13022,0.68,0.76,3,260,4,0,0,0,support,low,good,good
13022,13023,0.97,0.93,5,137,2,1,0,0,support,low,excellent,excellent
13023,13024,0.91,0.75,4,159,3,1,0,0,support,low,excellent,good
13024,13025,0.76,0.88,5,265,4,0,0,0,support,low,good,excellent
13025,13026,0.88,0.61,4,177,4,1,0,0,support,low,excellent,poor
13026,13027,0.83,0.73,4,247,2,0,0,0,support,medium,excellent,average
13027,13028,0.78,0.54,3,161,3,0,0,0,support,medium,good,poor
13028,13029,0.52,0.38,2,103,3,0,0,0,support,medium,average,very_poor
13029,13030,0.63,0.49,4,151,3,0,0,0,engineering,medium,average,poor
13030,13031,0.9,0.74,3,193,3,0,0,0,engineering,medium,excellent,average
13031,13032,0.48,0.58,3,194,3,0,0,0,engineering,medium,average,poor
13032,13033,0.7,0.6,5,208,3,0,0,0,management,medium,good,poor
13033,13034,0.68,0.66,4,229,3,0,0,0,IT,medium,good,average
13034,13035,0.7,0.87,3,166,2,0,0,0,IT,medium,good,good
13035,13036,0.77,0.5,3,141,3,0,0,0,IT,medium,good,poor
13036,13037,0.73,0.93,3,249,2,0,0,0,IT,medium,good,excellent
13037,13038,0.87,0.48,4,264,3,0,0,0,IT,medium,excellent,very_poor
13038,13039,0.65,0.98,3,252,2,0,0,0,product_mng,high,good,excellent
13039,13040,0.62,0.7,2,134,3,0,0,0,product_mng,low,average,average
13040,13041,0.53,0.51,3,274,2,1,0,0,product_mng,medium,average,poor
13041,13042,0.59,0.39,5,200,4,0,0,0,product_mng,medium,average,very_poor
13042,13043,0.87,0.72,2,154,3,0,0,0,IT,medium,excellent,average
13043,13044,0.47,0.53,3,111,4,0,0,0,R&D,medium,average,poor
13044,13045,0.96,0.81,3,247,3,0,0,0,R&D,low,excellent,good
13045,13046,0.79,0.74,3,169,3,0,0,0,R&D,low,good,average
13046,13047,0.84,0.6,3,250,3,1,0,0,R&D,low,excellent,poor
13047,13048,0.68,0.49,3,178,3,1,0,0,R&D,low,good,poor
13048,13049,0.86,0.66,4,251,3,0,0,0,R&D,low,excellent,average
13049,13050,0.73,0.98,5,272,2,0,0,0,marketing,low,good,excellent
13050,13051,0.9,0.67,2,229,4,0,0,0,sales,low,excellent,average
13051,13052,0.63,0.64,3,180,3,0,0,0,accounting,low,average,average
13052,13053,0.71,0.72,3,271,2,0,0,0,support,low,good,average
13053,13054,0.71,0.68,5,226,3,0,0,0,engineering,low,good,average
13054,13055,0.95,0.62,4,150,2,0,0,0,management,low,excellent,average
13055,13056,0.51,0.86,4,260,3,1,0,0,marketing,low,average,good
13056,13057,0.77,0.91,4,161,3,0,0,0,marketing,low,good,excellent
13057,13058,0.48,0.51,3,136,3,0,0,0,marketing,low,average,poor
13058,13059,0.93,0.91,2,238,2,1,0,0,sales,low,excellent,excellent
13059,13060,0.83,0.86,4,98,4,0,0,0,sales,low,excellent,good
13060,13061,0.61,0.73,5,156,4,0,0,0,sales,low,average,average
13061,13062,0.97,0.89,4,248,2,0,0,0,sales,low,excellent,excellent
13062,13063,0.5,0.81,3,170,2,0,0,0,sales,low,average,good
13063,13064,0.84,0.54,3,245,3,0,0,0,sales,low,excellent,poor
13064,13065,0.58,0.38,4,203,5,0,0,0,sales,low,average,very_poor
13065,13066,0.59,0.72,3,182,3,0,0,0,sales,medium,average,average
13066,13067,0.77,0.83,3,175,3,0,0,1,sales,medium,good,good
13067,13068,0.78,0.4,4,145,5,1,0,1,sales,medium,good,very_poor
13068,13069,0.6,0.96,4,220,3,1,0,1,sales,medium,average,excellent
13069,13070,0.53,0.77,4,259,2,1,0,1,sales,medium,average,good
13070,13071,0.73,0.69,3,228,2,0,0,1,sales,medium,good,average
13071,13072,0.76,0.94,3,189,3,0,0,0,sales,medium,good,excellent
13072,13073,0.12,0.61,6,257,3,0,0,0,sales,medium,very_poor,poor
13073,13074,0.2,0.98,3,180,6,0,0,0,sales,medium,very_poor,excellent
13074,13075,0.5,0.77,4,180,3,0,0,0,sales,medium,average,good
13075,13076,0.79,0.65,5,215,2,1,0,0,sales,medium,good,average
13076,13077,0.96,0.68,3,132,2,0,0,0,sales,medium,excellent,average
13077,13078,0.26,0.69,5,213,2,0,0,0,accounting,high,very_poor,average
13078,13079,0.8,0.72,4,173,3,0,0,0,accounting,low,good,average
13079,13080,0.43,0.71,3,186,2,0,0,0,accounting,medium,poor,average
13080,13081,0.87,0.71,4,157,2,0,0,0,hr,medium,excellent,average
13081,13082,0.63,0.75,4,175,4,0,0,0,hr,medium,average,good
13082,13083,0.58,0.48,3,135,3,1,0,0,hr,medium,average,very_poor
13083,13084,0.2,0.42,4,256,5,0,0,0,hr,low,very_poor,very_poor
13084,13085,0.62,0.71,4,268,3,0,0,0,engineering,low,average,average
13085,13086,0.91,0.94,5,159,3,0,0,0,engineering,low,excellent,excellent
13086,13087,0.66,0.91,3,191,4,0,0,0,engineering,low,good,excellent
13087,13088,0.53,0.81,3,275,2,0,0,0,engineering,low,average,good
13088,13089,0.52,0.98,5,217,2,1,0,0,engineering,low,average,excellent
13089,13090,1.0,0.88,6,201,4,0,0,0,engineering,low,excellent,excellent
13090,13091,0.73,0.67,4,205,3,0,0,0,engineering,low,good,average
13091,13092,0.65,0.67,3,240,2,1,0,0,engineering,low,good,average
13092,13093,0.5,0.95,5,137,3,0,0,0,engineering,low,average,excellent
13093,13094,0.94,0.59,4,241,2,0,0,0,engineering,low,excellent,poor
13094,13095,0.48,0.86,5,198,4,0,0,0,engineering,low,average,good
13095,13096,0.67,0.87,5,254,2,0,0,0,support,low,good,good
13096,13097,0.73,0.94,4,262,3,0,0,0,support,low,good,excellent
13097,13098,0.63,0.71,4,244,2,0,0,0,support,low,average,average
13098,13099,0.84,0.84,4,266,3,0,0,0,support,low,excellent,good
13099,13100,0.2,0.94,6,191,5,0,0,0,support,low,very_poor,excellent
13100,13101,0.76,0.57,3,148,3,1,0,0,support,low,good,poor
13101,13102,0.55,0.54,3,233,2,0,0,0,support,low,average,poor
13102,13103,0.8,0.55,4,178,2,1,0,0,support,low,good,poor
13103,13104,0.64,0.91,3,165,3,1,0,0,support,low,good,excellent
13104,13105,0.59,0.97,5,179,6,0,0,0,support,medium,average,excellent
13105,13106,0.92,0.98,3,149,3,0,0,0,support,medium,excellent,excellent
13106,13107,0.75,0.76,3,269,2,1,0,0,engineering,medium,good,good
13107,13108,0.69,0.74,5,227,2,0,0,0,engineering,medium,good,average
13108,13109,0.82,0.93,3,247,3,0,0,0,engineering,medium,excellent,excellent
13109,13110,0.88,0.85,3,220,3,0,0,0,management,medium,excellent,good
13110,13111,0.89,0.91,3,233,2,0,0,0,IT,medium,excellent,excellent
13111,13112,1.0,0.79,5,171,5,0,0,0,IT,medium,excellent,good
13112,13113,0.66,0.91,4,234,2,1,0,0,IT,medium,good,excellent
13113,13114,0.76,0.92,3,176,2,0,0,0,IT,medium,good,excellent
13114,13115,0.8,0.62,5,190,4,1,0,0,IT,medium,good,average
13115,13116,0.58,0.86,4,168,2,0,0,0,product_mng,medium,average,good
13116,13117,0.73,0.93,3,205,3,0,0,0,product_mng,high,good,excellent
13117,13118,1.0,0.73,5,189,3,1,0,0,product_mng,low,excellent,average
13118,13119,0.18,0.9,4,282,4,0,0,0,product_mng,medium,very_poor,excellent
13119,13120,0.47,0.46,2,152,2,0,0,0,IT,medium,average,very_poor
13120,13121,0.92,0.64,4,217,4,0,0,0,R&D,medium,excellent,average
13121,13122,0.51,0.5,4,130,3,0,0,0,R&D,medium,average,poor
13122,13123,0.81,0.62,4,153,4,0,0,0,R&D,low,good,average
13123,13124,0.52,0.57,3,270,3,0,0,0,R&D,low,average,poor
13124,13125,0.95,0.96,3,220,3,0,0,0,R&D,low,excellent,excellent
13125,13126,0.93,0.64,4,253,3,0,0,0,R&D,low,excellent,average
13126,13127,0.98,0.67,4,209,6,0,0,0,marketing,low,excellent,average
13127,13128,0.79,0.79,4,231,2,0,0,0,sales,low,good,good
13128,13129,0.99,0.73,4,240,4,0,0,0,accounting,low,excellent,average
13129,13130,0.64,0.9,5,266,3,0,0,0,support,low,good,excellent
13130,13131,0.54,0.44,3,153,2,0,0,0,engineering,low,average,very_poor
13131,13132,0.79,0.59,4,187,2,0,0,0,management,low,good,poor
13132,13133,0.55,0.98,4,185,2,1,0,0,marketing,low,average,excellent
13133,13134,0.18,0.81,4,147,4,0,0,0,marketing,low,very_poor,good
13134,13135,0.56,0.81,4,188,3,1,0,0,marketing,low,average,good
13135,13136,0.92,0.67,2,252,2,0,0,0,sales,low,excellent,average
13136,13137,0.99,0.75,4,163,2,0,0,0,sales,low,excellent,good
13137,13138,0.77,0.85,4,189,2,0,0,0,sales,low,good,good
13138,13139,0.49,0.52,3,156,2,0,0,0,sales,low,average,poor
13139,13140,0.98,0.58,3,183,3,0,0,0,sales,low,excellent,poor
13140,13141,0.18,0.54,6,209,5,1,0,0,sales,low,very_poor,poor
13141,13142,0.8,0.82,4,271,4,0,0,0,sales,low,good,good
13142,13143,0.81,0.77,5,251,2,0,0,0,sales,low,good,good
13143,13144,0.13,0.61,5,198,5,0,0,0,sales,medium,very_poor,poor
13144,13145,0.58,0.97,3,274,4,1,0,1,sales,medium,average,excellent
13145,13146,0.75,0.63,4,209,3,0,0,1,sales,medium,good,average
13146,13147,0.8,0.94,4,271,4,0,0,1,sales,medium,good,excellent
13147,13148,0.78,0.6,4,143,2,0,0,1,sales,medium,good,poor
13148,13149,0.92,0.6,5,236,3,1,0,1,sales,medium,excellent,poor
13149,13150,0.85,0.98,5,222,3,0,0,1,sales,medium,excellent,excellent
13150,13151,0.52,0.63,3,233,3,0,0,1,sales,medium,average,average
13151,13152,0.95,0.84,3,270,3,1,0,1,sales,medium,excellent,good
13152,13153,0.81,0.92,5,258,3,0,0,1,sales,medium,good,excellent
13153,13154,0.16,0.82,6,202,4,1,0,1,sales,medium,very_poor,good
13154,13155,0.91,0.74,3,150,2,0,0,0,accounting,medium,excellent,average
13155,13156,0.62,0.51,4,193,3,0,0,0,accounting,high,average,poor
13156,13157,0.24,0.42,5,210,5,0,0,0,accounting,low,very_poor,very_poor
13157,13158,0.88,0.51,3,208,3,0,0,0,hr,medium,excellent,poor
13158,13159,0.94,0.73,3,196,3,0,0,0,hr,medium,excellent,average
13159,13160,0.76,0.79,5,187,4,0,0,0,hr,medium,good,good
13160,13161,0.49,0.67,3,140,2,0,0,0,hr,medium,average,average
13161,13162,0.93,0.9,4,256,4,0,0,0,engineering,low,excellent,excellent
13162,13163,0.92,0.66,4,113,3,0,0,0,engineering,low,excellent,average
13163,13164,0.19,0.94,4,196,5,0,0,0,engineering,low,very_poor,excellent
13164,13165,0.66,0.76,3,170,3,0,0,0,engineering,low,good,good
13165,13166,0.16,0.94,4,261,6,0,0,0,engineering,low,very_poor,excellent
13166,13167,0.83,0.99,5,132,3,0,0,0,engineering,low,excellent,excellent
13167,13168,0.69,0.53,3,153,3,0,0,0,engineering,low,good,poor
13168,13169,0.82,0.53,3,147,3,1,0,0,engineering,low,excellent,poor
13169,13170,0.88,0.72,5,244,2,0,0,0,engineering,low,excellent,average
13170,13171,0.31,0.42,4,108,4,0,0,0,engineering,low,poor,very_poor
13171,13172,0.83,0.49,4,218,2,0,0,0,engineering,low,excellent,poor
13172,13173,0.94,0.52,5,133,3,0,0,0,support,low,excellent,poor
13173,13174,0.65,0.79,5,233,3,0,0,0,support,low,good,good
13174,13175,0.6,0.6,4,147,3,0,0,0,support,low,average,poor
13175,13176,0.52,0.43,3,176,3,0,0,0,support,low,average,very_poor
13176,13177,0.66,0.89,4,169,4,0,0,0,support,low,good,excellent
13177,13178,0.87,0.87,4,144,3,0,0,0,support,low,excellent,good
13178,13179,0.2,0.99,5,151,3,1,0,0,support,low,very_poor,excellent
13179,13180,0.63,0.91,4,252,3,1,0,0,support,medium,average,excellent
13180,13181,0.69,0.98,4,180,3,0,0,0,support,medium,good,excellent
13181,13182,0.48,0.61,3,251,3,0,0,0,support,medium,average,poor
13182,13183,0.8,0.8,4,263,4,0,0,0,support,medium,good,good
13183,13184,0.89,0.74,5,260,6,0,0,0,engineering,medium,excellent,average
13184,13185,0.67,0.63,3,227,3,0,0,0,engineering,medium,good,average
13185,13186,0.37,0.86,6,260,3,0,0,0,engineering,medium,poor,good
13186,13187,0.93,0.61,5,158,3,0,0,0,management,medium,excellent,poor
13187,13188,0.69,0.52,3,186,3,0,0,0,IT,medium,good,poor
13188,13189,0.16,0.61,4,171,6,0,0,0,IT,medium,very_poor,poor
13189,13190,0.81,0.55,3,199,2,1,0,0,IT,medium,good,poor
13190,13191,0.97,0.63,5,258,2,0,0,0,IT,medium,excellent,average
13191,13192,0.77,0.59,4,273,2,0,0,0,IT,high,good,poor
13192,13193,0.75,0.78,2,259,3,0,0,0,product_mng,low,good,good
13193,13194,0.88,0.82,3,265,3,0,0,0,product_mng,medium,excellent,good
13194,13195,0.43,0.51,5,168,4,0,0,0,product_mng,medium,poor,poor
13195,13196,0.99,0.99,4,163,4,0,0,0,product_mng,medium,excellent,excellent
13196,13197,0.59,0.65,5,265,3,0,0,0,IT,medium,average,average
13197,13198,0.89,0.71,4,190,3,0,0,0,R&D,low,excellent,average
13198,13199,0.54,0.73,3,157,3,0,0,0,R&D,low,average,average
13199,13200,0.32,0.86,4,266,4,0,0,0,R&D,low,poor,good
13200,13201,0.17,0.55,6,240,6,0,0,0,R&D,low,very_poor,poor
13201,13202,0.78,0.55,3,143,3,0,0,0,R&D,low,good,poor
13202,13203,0.73,0.68,3,121,5,0,0,0,R&D,low,good,average
13203,13204,0.65,0.76,2,170,5,0,0,0,IT,low,good,good
13204,13205,0.8,0.71,4,161,4,0,0,0,IT,low,good,average
13205,13206,0.61,0.86,3,239,3,0,0,0,IT,low,average,good
13206,13207,0.67,0.49,3,224,3,0,0,0,IT,low,good,poor
13207,13208,0.63,0.57,3,242,3,0,0,0,product_mng,low,average,poor
13208,13209,0.51,0.58,4,140,2,1,0,0,product_mng,low,average,poor
13209,13210,0.82,0.59,5,170,3,0,0,0,product_mng,low,excellent,poor
13210,13211,0.79,0.67,5,156,2,0,0,0,product_mng,low,good,average
13211,13212,0.49,0.6,2,113,5,0,0,0,IT,low,average,poor
13212,13213,0.7,0.59,3,138,3,0,0,0,R&D,low,good,poor
13213,13214,0.13,0.5,3,137,5,0,0,0,R&D,low,very_poor,poor
13214,13215,0.83,0.52,5,217,3,0,0,0,R&D,low,excellent,poor
13215,13216,0.83,0.91,3,155,3,0,0,0,R&D,low,excellent,excellent
13216,13217,0.19,0.83,5,280,4,0,0,0,R&D,low,very_poor,good
13217,13218,0.8,0.81,5,248,2,1,0,0,R&D,low,good,good
13218,13219,0.49,0.67,2,190,8,0,0,0,marketing,medium,average,average
13219,13220,0.92,0.99,3,176,8,0,0,0,sales,medium,excellent,excellent
13220,13221,0.81,0.55,4,217,8,0,0,0,accounting,medium,good,poor
13221,13222,0.62,0.91,3,269,8,0,0,0,support,medium,average,excellent
13222,13223,0.21,0.7,3,238,8,0,0,0,engineering,medium,very_poor,average
13223,13224,0.95,0.74,5,243,6,0,0,0,management,medium,excellent,average
13224,13225,0.51,0.8,4,198,6,0,0,0,marketing,medium,average,good
13225,13226,0.52,0.89,3,188,6,0,0,0,marketing,medium,average,excellent
